,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PTPRD,3866.0557576452,-1.40766093357524,0.197060565968314,-7.14329082867637,9.11225439724852e-13,7.6491207981794e-11
CDC7,185.433445135352,1.51936573353934,0.212739150558435,7.14191877494594,9.2036983085206e-13,7.69229098194311e-11
ZBTB4,1419.04323314453,-0.546110057911363,0.0765586156298717,-7.13322796419899,9.80419759933027e-13,8.15870521436908e-11
YAP1,8003.10769707426,-0.932894968386731,0.1307975511996,-7.13235805892966,9.86638033483129e-13,8.17506160243370e-11
ZNF185,549.943721993281,-0.988659679743274,0.138772436956807,-7.1243231107269,1.04593419439158e-12,8.59236754406305e-11
SYNPO2,21620.2223689096,-0.93569529133636,0.131338150880598,-7.124322103385,1.04594184326627e-12,8.59236754406305e-11
PARP8,5017.37258175213,0.500151516695172,0.0702356958668501,7.12104451336737,1.07112188459127e-12,8.76177701595662e-11
TOLLIP,153.38021904214,-0.744881249886538,0.104710730151983,-7.11370505014505,1.12968441226781e-12,9.20166248178987e-11
IL17RC,593.724575294927,-0.702782092508102,0.0989003858320447,-7.10595905764802,1.19489835750735e-12,9.69178528538556e-11
DCLRE1C,2565.12600735736,0.625379359370973,0.0880173636562927,7.10518167543708,1.20164363580661e-12,9.70554437441617e-11
ALDH1L1,445.204343289611,-1.67928116194964,0.236419142823582,-7.10298304060232,1.22092392502963e-12,9.82000862378431e-11
PLCD1,1467.26699224785,-0.631708772652016,0.0889659230920354,-7.1005700912979,1.24243303009308e-12,9.9513708906164e-11
MS4A7,1730.45066006585,1.08281754513812,0.152914294429018,7.08120551568683,1.42905781259499e-12,1.13986632080969e-10
MCTP2,696.008762680413,0.962975053880049,0.136120540922832,7.07442864501963,1.50065758104306e-12,1.19037730337433e-10
EEF2,13161.6029685415,-0.440270792006262,0.0622396615981927,-7.07379797224101,1.50749713759237e-12,1.19037730337433e-10
PCBP1,2310.11350236574,-0.415316356230931,0.0587145758698584,-7.07347962712845,1.51096115082629e-12,1.19037730337433e-10
ZSCAN18,253.295890142049,-0.898793742496789,0.12710793158139,-7.07110666749596,1.53702929526227e-12,1.20597200582966e-10
ZNF586,1073.97300709678,0.883275242472751,0.124966596555716,7.06809072838075,1.57079841318252e-12,1.22745763807348e-10
GBP5,1497.34987790044,2.11878300682215,0.299796745291917,7.06739829599904,1.57865364518585e-12,1.22860157981407e-10
RAPGEF6,3966.45657081707,0.574650983197907,0.0813182449955054,7.06669189958132,1.58670700097599e-12,1.22988986611942e-10
NFIA,11559.5564382961,-0.809959628329441,0.114814432497497,-7.05451057598615,1.7320927846935e-12,1.33718954217523e-10
PPDPF,525.324417212591,-1.15309833958749,0.163566538039157,-7.04972027537469,1.79277820860541e-12,1.37850302016087e-10
POLQ,127.609381186589,1.65578562117418,0.234920920905721,7.04826805033123,1.81158412610103e-12,1.38741361179443e-10
SUN2,3732.49897178247,-0.727317925980503,0.103252225607117,-7.04408957486304,1.86678030257591e-12,1.42401260938161e-10
ZNF552,799.676181752795,0.890199540247929,0.1264842740993,7.03802545088771,1.94983080081911e-12,1.48148606656703e-10
FAU,2334.08016848222,-0.459967357471403,0.0653796727989618,-7.03532669681252,1.98794662827805e-12,1.50449992265311e-10
MAF1,984.681642770503,-0.604983461416691,0.0860058881632513,-7.03420980047723,2.0039340750398e-12,1.51065194998e-10
FXYD1,729.030158216748,-1.2645249533504,0.179851890806559,-7.03092387674961,2.05170423622595e-12,1.53900709954915e-10
HSPB6,4089.32990730591,-1.34904717659615,0.191884239096888,-7.03052623261557,2.05756034221573e-12,1.53900709954915e-10
CAND2,378.21947488029,-0.939895063772186,0.133707509453729,-7.02948598483501,2.07295773102883e-12,1.54451420401423e-10
PDE7A,947.849838639955,1.02680733447867,0.146158146796514,7.02531714436846,2.13580555779238e-12,1.58519653426421e-10
OSGIN1,81.1325555583661,-1.33995657918576,0.190858910118312,-7.02066557099761,2.20813816631781e-12,1.63257846042797e-10
CRAT,555.589315094467,-0.670109111135813,0.0955843034984053,-7.01066060649794,2.37195484681643e-12,1.74697655250392e-10
SCAF1,749.4251806774,-0.589014378627399,0.0840578294532198,-7.00725182245158,2.430445975621e-12,1.78322377821994e-10
COL6A1,31102.0781814618,-0.791976869402058,0.113066019106516,-7.0045525230349,2.47776460140518e-12,1.80468612662776e-10
SLC20A1,2560.64894895832,0.860716563476659,0.122880296611175,7.0045124174805,2.47847441829959e-12,1.80468612662776e-10
ALOX5,1792.08729398947,1.70770803250031,0.244139560701453,6.99480259403184,2.65632678374850e-12,1.92688942505651e-10
SERPINA1,2909.69340354441,1.91299378492652,0.273575779222582,6.9925553730036,2.69923920555832e-12,1.95065696422735e-10
ARHGAP18,3506.18088192897,0.897806099929573,0.128450722609124,6.98949824254082,2.75871070588226e-12,1.98043195311803e-10
FRMD4A,2285.31930167245,0.519845707041618,0.0743765170322377,6.98937954860533,2.7610454322199e-12,1.98043195311803e-10
SLC26A4,927.084571600579,-2.07108912214398,0.296375542226608,-6.98805679640201,2.7871956357143e-12,1.99175694071881e-10
CBX6,215.045499937273,-1.12758209014679,0.16152118870042,-6.98101654166354,2.93051802428446e-12,2.08642029558593e-10
FANCD2,1304.06410964584,1.13074353299787,0.162014128810866,6.97928965391585,2.96676253195912e-12,2.10443085431181e-10
ZC3H7B,1810.52633722341,-0.564593023684622,0.0809185314657281,-6.97730190424609,3.00902649583402e-12,2.12527509773388e-10
FBP1,1123.36718840407,2.81133075949408,0.402950068060575,6.97687128587718,3.01825990574493e-12,2.12527509773388e-10
SLC22A3,5508.7059413596,-1.50151276996443,0.215547048697978,-6.96605580560898,3.25949892867138e-12,2.28676452211131e-10
LRP5,4883.65709199131,-0.914338041855276,0.131461974803094,-6.95515218925314,3.52181635189843e-12,2.46181366300158e-10
PCDH7,10918.8271717406,-1.25238756424426,0.180132162236482,-6.95260384761327,3.58604668901703e-12,2.49762954720922e-10
AMFR,3253.03931922539,-0.546303822694142,0.0786639273842977,-6.94478194592648,3.79045336527703e-12,2.62864922039137e-10
DGKA,2963.48989746759,0.768710559320432,0.110695496276864,6.94437068512512,3.80151112349166e-12,2.62864922039137e-10
IDO1,133.395464713274,2.44266903167871,0.351823182356042,6.94288822959584,3.84163368954161e-12,2.64192374541613e-10
SIGLEC10,380.452323816388,2.0897762761437,0.301005684017665,6.94264722263867,3.84819564436621e-12,2.64192374541613e-10
TBL1X,3016.91421843127,-0.969780611164024,0.139695306729019,-6.94211304496582,3.86277902530723e-12,2.64249826346907e-10
HSPB7,968.823683968323,-1.45120990742749,0.209071576573463,-6.94121090590987,3.88753109887461e-12,2.65000036573286e-10
SPRY2,2250.94184751601,-0.726745230557029,0.104778308669672,-6.93602750210631,4.03279124650659e-12,2.73930551701753e-10
LGALS8,1563.55309901035,0.498130126083963,0.0718243171574199,6.93539661494023,4.05083052312424e-12,2.74187025162033e-10
FAM26F,168.872141603791,2.22610835542576,0.321028405267991,6.93430337906525,4.08227746871684e-12,2.74634648228395e-10
LZTS2,345.452802053698,-0.867987816686284,0.125180112232885,-6.93391147526279,4.0936087628197e-12,2.74634648228395e-10
GBP4,1440.21692816394,1.17293824764057,0.169176495647161,6.93322227271383,4.11361083387627e-12,2.74634648228395e-10
C8orf34,292.199167188995,-2.04547701582414,0.295026882488426,-6.93318859139688,4.11459078654621e-12,2.74634648228395e-10
SULF1,27470.2913233643,0.784308446981428,0.113167407993899,6.93051525067809,4.19310558656353e-12,2.78906812077892e-10
ISX,0.682511492009915,22.0327152370448,3.18037100667331,6.92771855573265,4.2768151223101e-12,NA
ADAM28,2396.86585332446,1.77047687008815,0.255569714563473,6.92756914923282,4.28133290190266e-12,2.83793318528534e-10
SCUBE1,871.769585621093,-2.36909013518193,0.342224780597938,-6.92261422753383,4.43384008804331e-12,2.92892467396758e-10
FAM111A,2084.56808719102,0.670949865067516,0.096974688361197,6.91881434636285,4.55439250477063e-12,2.99825640819198e-10
MXRA8,1074.81430199391,-0.611574671174367,0.088427089495251,-6.91614611161902,4.6409574038846e-12,3.04481652473971e-10
SRF,1990.37821012638,-0.707274305301618,0.102359246994946,-6.90972556037405,4.85592196221867e-12,3.17501319318808e-10
ATP6V1B2,4041.10185569131,0.676203317729605,0.0978885259000722,6.90789151754002,4.91909902648052e-12,3.20541832495034e-10
RPLP1,10799.2732611942,-0.608719161369032,0.088128449966598,-6.90718107035521,4.94378761787723e-12,3.21062261413696e-10
EVI2A,882.927899018509,1.20024373457127,0.173852354681921,6.90381063153976,5.06257774938213e-12,3.27669804970952e-10
TTC13,1654.25879753856,0.571250137654959,0.0827781760615199,6.9009751704412,5.16467604966476e-12,3.33156267458744e-10
NEGR1,1133.04658630446,-1.10333375565337,0.159988685483771,-6.8963236513703,5.33655385102175e-12,3.43092223003984e-10
SKAP1,199.60421315606,1.65293560086902,0.239802993820143,6.89288976145458,5.46702413784128e-12,3.50308683339077e-10
CD320,243.219366939917,-0.988512072955606,0.14343811219532,-6.89155802336232,5.51846038047015e-12,3.52429780377999e-10
FAM20B,779.987596335338,-0.640287218345856,0.0929374280995765,-6.88944412857895,5.60108171984163e-12,3.56521834107668e-10
RASSF9,206.3748396761,-1.09544814386168,0.159033976167002,-6.88813906477033,5.65269402746695e-12,3.58619595016493e-10
KLHL6,493.609135164041,1.99929273871154,0.290480974683321,6.8826977081413,5.87295701896323e-12,3.71367936761612e-10
RASL12,320.660079184391,-1.32188110084474,0.192104233688734,-6.88106178329512,5.94080765872194e-12,3.74426706962662e-10
PKD1P1,6482.70238430821,-0.853986861202885,0.124126540624537,-6.87996988320217,5.98652155751289e-12,3.76074849346635e-10
PIK3CG,1269.3434910202,1.34931400662573,0.196249120875446,6.87551618374941,6.17657940814605e-12,3.86750442875542e-10
IL31RA,450.273651326626,-2.68008769705274,0.389894331551615,-6.87388217824845,6.2477816894148e-12,3.89938660440327e-10
DLGAP4,2283.23537673682,-0.669554891438385,0.0974287314335264,-6.87225299546478,6.31957450285174e-12,3.93142979509123e-10
PXYLP1,441.24277510385,-0.984949752251537,0.143341039620379,-6.87137301961847,6.35868783678076e-12,3.94219163881405e-10
ZBTB1,3112.31771521394,0.348437133324931,0.0507116905005493,6.87094296967199,6.37788898544019e-12,3.94219163881405e-10
IQCG,842.387277447555,0.682563879103801,0.0993822857636397,6.86806379888604,6.50791176664807e-12,4.00966627853448e-10
UNC45A,939.467475326298,-0.720528433305955,0.104988389336941,-6.86293444309875,6.74601904522564e-12,4.13057169640966e-10
SOBP,2239.74939207964,-0.710457323338953,0.103521277780751,-6.86291107074278,6.74712330371239e-12,4.13057169640966e-10
PNPLA2,2198.88201047516,-0.707079329818836,0.103085882183105,-6.85912866868515,6.92818171153879e-12,4.22795038225112e-10
EPB41L3,2619.72154147341,1.21848525822145,0.177730001522681,6.85582202094309,7.0903608615229e-12,4.31322806459034e-10
IL2RA,508.537333358651,1.49228009549087,0.217793178942332,6.851822002589,7.29152501896257e-12,4.41891505988466e-10
THEMIS,337.673184405996,1.60609322004485,0.234416245342478,6.85145868494898,7.31007121179484e-12,4.41891505988466e-10
GVINP1,894.986847717304,1.74394145233209,0.254592350859509,6.84993656111236,7.38827451262823e-12,4.45218811775086e-10
G6PD,845.821067424743,-0.589751703081703,0.0862794440065386,-6.83536744901844,8.17950983793524e-12,4.91358492545716e-10
HLA-DPB1,2354.38787610142,1.36877916318868,0.200348963653023,6.83197526072167,8.37532963020126e-12,5.01554397138189e-10
CXorf58,21.8502675433691,2.35620562658745,0.344947349851165,6.83062394189746,8.45460972920862e-12,5.04729698212973e-10
CASP10,979.562763548202,1.21584397319033,0.178074361560806,6.82773175505765,8.62676960134264e-12,5.13412978472475e-10
ARHGAP30,1786.93063486033,1.61048532058855,0.235967874404411,6.82501940000709,8.79134342707865e-12,5.21592576230657e-10
HLA-DOB,200.744258003937,2.54455089363189,0.373245758764065,6.81736050278966,9.27283699274981e-12,5.48466909266553e-10
PTPN22,1467.36352746494,1.51968065645239,0.223021775327317,6.8140460913381,9.48912803497668e-12,5.5953836876183e-10
TCEB2,422.046841605974,-0.646938250332008,0.0949875960066231,-6.81076558971868,9.70807067988547e-12,5.70697989845377e-10
INTS1,2024.97431279912,-0.513172101762383,0.0754293052394872,-6.80335182901483,1.02212612609491e-11,5.97812513904128e-10
GIMAP4,834.129597894965,1.21718471606489,0.178913360104896,6.80320751536533,1.02315100179191e-11,5.97812513904128e-10
IRS2,1772.84987573341,-1.2697586496064,0.186664336979612,-6.80236337670162,1.02916603937625e-11,5.98740364338526e-10
RGS3,1262.50059581811,-0.807713960631505,0.118744595052561,-6.80211137419753,1.03096842634371e-11,5.98740364338526e-10
EZH2,325.123868565883,1.1699840157901,0.172116136776542,6.79764278760852,1.0634473153865e-11,6.1574240191791e-10
CSDC2,78.4216494818117,-1.59367642267834,0.234547457620201,-6.79468640951526,1.08548379849675e-11,6.26614266021112e-10
FBLN5,36333.8248400975,-1.10183597600783,0.162180642441506,-6.79388094300609,1.09156478477392e-11,6.28238019691886e-10
FHAD1,321.841517462886,2.72241160488983,0.400952253141646,6.78986483691879,1.12238648888407e-11,6.44048820173683e-10
MIR614,9.30678763198213,-2.20009760203847,0.324168618836103,-6.78689260526732,1.14574430119398e-11,6.55495318507498e-10
PPP2R2B,828.155208225171,-1.07054409264392,0.157786803805353,-6.78475047865565,1.16287317151649e-11,6.61521849528036e-10
RRAS,712.211155468536,-0.824043814273217,0.121461110565805,-6.78442515826306,1.16549634326537e-11,6.61521849528036e-10
EMILIN1,1365.4114961143,-0.903653048647791,0.133197914873063,-6.78428824887364,1.16660202356554e-11,6.61521849528036e-10
ZNF737,2122.87491459598,0.697086519011367,0.102760679478592,6.78359195899041,1.17224118124325e-11,6.62764477265855e-10
C1orf158,0.237033505657083,-21.5855305903955,3.18212860177195,-6.78336211125337,1.17410854228057e-11,NA
RALA,552.340081498927,0.718961074409534,0.105996802891245,6.78285622583545,1.17822879735175e-11,6.64196251363422e-10
ADAM33,619.849597922253,-1.57063721187375,0.23158794275794,-6.7820336118077,1.18495895272681e-11,6.6603701603121e-10
CLDN1,390.888334258004,1.83182096103595,0.270289845290442,6.77724669629208,1.22487640194982e-11,6.86466445325989e-10
S1PR3,443.435100098308,-1.23994661986144,0.182993770383659,-6.77589525185365,1.23638235986016e-11,6.90900526267208e-10
KRTAP9-2,0.736994063876911,-21.527968774445,3.17747820922495,-6.77517432281496,1.24256345367439e-11,NA
PTPRJ,3553.93407537749,0.869742298677576,0.12839045283736,6.77419760937624,1.25098589313065e-11,6.96004511393606e-10
PMS1,2962.9243949975,0.593794513359141,0.0876579757412816,6.77399299194061,1.25275743090146e-11,6.96004511393606e-10
PERP,219.165065102962,-1.31302736396397,0.193875939560341,-6.77251322129794,1.26564234331099e-11,7.00211133814555e-10
GRK5,3478.31547154092,-0.733099403893724,0.108249884909419,-6.77228806762395,1.26761418388111e-11,7.00211133814555e-10
ADAM10,7683.76344518429,0.570389459875979,0.0842487148064195,6.77030458193431,1.2851155826901e-11,7.0784460876939e-10
MYOM1,4098.9243142211,-1.00393759401925,0.148509246943802,-6.76010157400604,1.37895031556843e-11,7.57358911890625e-10
SLC48A1,247.29919920508,-0.839379958081745,0.12418888428754,-6.75889764931209,1.39045571760839e-11,7.61502286597892e-10
SH3GLB2,871.972600690399,-0.558254912422117,0.082701658606009,-6.75022631748712,1.47614716909963e-11,8.06135711125065e-10
FCGR3A,4346.32541796055,1.53189622748187,0.226988534206979,6.7487824124412,1.49090974370353e-11,8.11891161564105e-10
SALL2,297.943893156897,-0.911143824537483,0.135017328164087,-6.7483473190209,1.49538644580151e-11,8.12028634114191e-10
TRIM28,2196.13391798739,-0.513335414101096,0.0760800667239646,-6.74730499335117,1.50616460948929e-11,8.15577529245424e-10
ATP9A,3121.76060430491,-0.879014124488313,0.130476835861011,-6.73693624379943,1.6176111504093e-11,8.73464582705559e-10
FOXK1,537.364190895955,-0.749308397609951,0.111241185785054,-6.73589006015993,1.62929449783362e-11,8.7730891125646e-10
FILIP1,2472.17976525548,-0.939729213905268,0.139562309736158,-6.73340256177918,1.65740668468491e-11,8.89953315634026e-10
SLC24A4,344.270621678608,-1.84164667244287,0.273575610628946,-6.7317648243897,1.67617412895077e-11,8.9752354542676e-10
XRN1,10487.1755217542,0.337076563235159,0.0500815536996225,6.73055323436781,1.69019195775807e-11,9.02515555666206e-10
CHCHD2,1396.61723708889,-0.577233509269097,0.0858020561988475,-6.72750205346303,1.72600399339374e-11,9.19085173545927e-10
PAK7,29.6574842044975,-4.25542214939215,0.632639536554626,-6.72645622587438,1.73844914399482e-11,9.2315491422686e-10
TNS1,49532.2978316362,-1.01294834956398,0.150648379397024,-6.72392463575343,1.76893951494432e-11,9.36758245062665e-10
CLMP,1057.97659529109,-0.893596319880942,0.133048181774843,-6.71633620212242,1.86350564671795e-11,9.82821968192728e-10
ANXA3,831.563510950975,-1.19485447273206,0.177908195268219,-6.71612946739563,1.86615002023798e-11,9.82821968192728e-10
SFMBT1,634.392510718865,0.720093006632603,0.10727183017779,6.71278755512177,1.9094101670897e-11,1.00285769513567e-09
PRRC2B,8973.64692457023,-0.380712145046925,0.0567220764257874,-6.71188660635567,1.92123976550609e-11,1.0063213082377e-09
CCDC102B,925.746690712829,0.994143653355982,0.148145623445186,6.71058402021451,1.93846989724466e-11,1.01258714224821e-09
TLR6,740.108780626232,1.46810129719241,0.218797945945892,6.7098495410714,1.94825193046801e-11,1.01493893927877e-09
NETO2,147.937050840591,1.42103201015363,0.211824595489342,6.70853168335274,1.96592489417438e-11,1.02137768218146e-09
NLGN1,677.323184701542,-1.2429526677286,0.185305756804342,-6.70757719114465,1.9788229085447e-11,1.02530762185862e-09
LYN,1834.73686091806,1.0947121331115,0.16344682375741,6.69766538098218,2.11775502042434e-11,1.09434421391444e-09
ARAP2,2029.62435674025,1.39473484039797,0.208272074096025,6.69669635956533,2.13183933893494e-11,1.09866883679213e-09
NPR1,6025.04714516348,-1.32865141759193,0.19844651545687,-6.69526201824742,2.15285536958532e-11,1.10653312218018e-09
ZNF720,364.062617539798,0.5081987606395,0.0759577399408937,6.69054609885645,2.22339303119624e-11,1.13795889715168e-09
EGFR,4120.65605875995,-0.723368999867392,0.108122352358724,-6.69028174181255,2.22741338912024e-11,1.13795889715168e-09
MGAT4A,1387.21997641802,0.869861681918668,0.130028917768375,6.68975560858072,2.23543604425974e-11,1.13795889715168e-09
